,CreditScore,AnnualIncome,LoanAmount,LoanDuration,Age,EmploymentStatus,EducationLevel,DebtToIncomeRatio,InterestRate,JobTenure,LoanApproved
5646,583,51912.0,16618.0,48.0,43,0,3,0.3236186347633032,0.2521683795324891,8,0
5647,582,46641.0,31904.0,96.0,31,0,3,0.188544010314242,0.3089646859367903,4,0
5648,682,73453.0,8829.44,12.0,43,0,2,0.5329302413941701,0.0529636740057031,7,1
5649,524,56699.0,19173.0,36.0,30,0,1,0.2331662498440381,0.2081097842319971,8,0
5650,813,50576.8,20637.0,1.8,55,1,1,0.1598696416628278,0.1801617201823832,23,0
5651,544,63261.0,22168.0,24.0,31,0,4,0.3195831743537104,0.2702016,6,0
5652,447,61606.4,21651.0,18.0,30,0,3,0.9361261028720376,0.0275195138279018,8,0
5653,560,65732.0,18707.0,120.0,38,0,1,0.4962510164699144,0.2485707951110312,4,0
5654,795,33385.6,15051.0,14.4,48,0,4,0.3617845304718262,0.1879645397534778,19,0
5655,631,64429.600000000006,21563.0,16.2,39,2,0,0.5135361728044232,0.1412379311373526,9,0
5656,694,49757.0,13717.120000000004,9.0,44,1,1,0.8124332995940919,0.1577615323106387,23,1
5657,838,52378.0,10785.28,19.0,41,1,4,0.4323884745725981,0.2482193360926574,4,1
5658,566,32366.0,33659.0,12.0,40,0,3,0.5447011998770627,0.2235588012614667,8,0
5659,656,48953.600000000006,17740.0,4.5,48,0,2,0.1998451641830638,0.260556747042888,12,0
5660,759,85867.0,9553.28,9.0,41,0,2,0.1228850413661429,0.1527774129034522,3,1
5661,575,65644.0,18367.0,24.0,50,0,1,0.6528972928497975,0.2082720559513824,7,1
5662,584,44134.0,48528.0,12.0,26,0,2,0.3549144623615638,0.1900407590849225,5,0
5663,621,23171.2,13618.0,9.0,45,0,3,0.0637155040218034,0.2991353017675249,10,0
5664,555,32289.0,36435.0,60.0,31,1,0,0.5327394692244867,0.2631004804504576,5,0
5665,777,61560.0,19060.0,0.9,50,0,0,0.1000365251240644,0.0967950524642038,22,0
5666,625,31845.0,34202.0,24.0,58,1,4,0.182364324237373,0.2064394704393648,2,0
5667,614,35952.0,14322.0,36.0,36,0,1,0.176477401998702,0.1669492855969554,9,0
5668,635,33985.0,42283.0,72.0,43,0,0,0.1558044014120592,0.2261240923614141,0,0
5669,547,127111.0,18996.0,72.0,40,0,4,0.4380332787721642,0.2577726469586577,2,1
5670,538,55317.600000000006,26167.0,5.4,48,1,0,0.4251918160959204,0.2256506149667184,10,0
5671,491,46827.2,7256.0,8.1,52,2,0,0.6794038239516025,0.0890684196453821,22,0
5672,546,92747.0,33204.0,60.0,32,0,3,0.2337080648320852,0.2699684519225152,3,0
5673,435,40070.4,18295.0,13.5,47,0,3,0.0630545296074939,0.2651289888665679,16,0
5674,587,36309.0,13603.0,84.0,40,0,0,0.4553308235296582,0.2368337530214858,8,0
5675,432,73278.40000000001,14971.0,6.3,52,1,3,0.4172018757062651,0.2873849557782706,34,0
5676,528,64025.0,10568.320000000002,13.0,51,0,2,0.5722572988287539,0.261954782052639,3,1
5677,611,79178.0,22090.0,36.0,41,0,0,0.2677906800786681,0.1718186427896995,3,1
5678,572,52825.0,14135.0,24.0,38,0,1,0.2548345044296835,0.2174233598618979,8,1
5679,559,146592.0,39055.0,60.0,18,0,0,0.2032578704140314,0.3000601582554105,7,0
5680,604,30308.0,20835.0,96.0,64,0,3,0.2910667843975345,0.2180635367172584,4,0
5681,844,72177.6,15039.0,0.9,52,1,3,0.4269240245966897,0.1891158531179623,6,0
5682,647,122919.0,35147.0,108.0,52,0,4,0.136276896895793,0.2202819032121381,7,1
5683,593,42440.0,21663.0,4.5,44,0,3,0.5160085595730525,0.2370659923533246,1,0
5684,638,23037.0,12722.0,120.0,42,0,2,0.2396308688872325,0.252944615617772,4,0
5685,574,20286.0,12087.0,36.0,18,0,3,0.0971807456270313,0.2235354527117843,6,0
5686,429,45277.600000000006,17545.0,12.6,43,2,3,0.1174501260127557,0.1832076303313329,5,0
5687,498,68675.0,34756.0,48.0,30,0,3,0.1936702929986207,0.2662872443776529,2,0
5688,311,53713.600000000006,12773.0,9.9,45,0,2,0.2325535781837333,0.1419664525882143,24,0
5689,459,23439.0,22518.0,60.0,44,0,1,0.3802251319457919,0.2671354124796572,3,0
5690,651,26437.0,9983.0,72.0,46,0,2,0.473594033663255,0.1780933635493366,4,0
5691,587,92476.0,9537.0,84.0,35,2,1,0.0752220270867129,0.2747876588786702,10,0
5692,635,19165.0,20690.0,12.0,52,2,3,0.3364292962547514,0.174574105181618,5,0
5693,521,63734.0,58948.0,36.0,27,0,3,0.1533501587378932,0.2755588165368256,4,0
5694,595,15269.0,22946.0,72.0,30,0,0,0.1301313883762639,0.2402398306751113,4,0
5695,533,56945.0,35689.0,36.0,40,1,0,0.3607156415519954,0.2624134652304124,3,0
5696,574,44674.0,31311.0,24.0,43,0,0,0.278403943852734,0.2323262927885754,10,0
5697,491,15000.0,28999.0,48.0,34,0,3,0.3452820609412779,0.2982129924492683,4,0
5698,330,42589.600000000006,23701.0,1.8,56,2,1,0.8157040324200417,0.0333449626015269,10,0
5699,560,45796.8,20616.0,25.2,34,1,3,0.7785525332594729,0.18971179987654,12,0
5700,461,45811.2,19591.0,11.7,50,0,2,0.6406720529318497,0.2036817085545419,7,0
5701,541,56667.0,8682.880000000001,9.0,32,1,1,0.4678917304183257,0.2252934400770558,11,1
5702,742,45274.4,18959.0,9.9,50,0,2,0.3276766750566265,0.2025104997820274,15,0
5703,580,45080.0,20241.0,60.0,41,0,0,0.4545196307863681,0.257782598009008,7,0
5704,532,45977.0,10106.240000000002,10.0,45,0,3,0.5315209066406539,0.0223270803333454,15,1
5705,650,57473.600000000006,12343.0,9.9,50,1,1,0.3075152033254266,0.1151596023194787,17,0
5706,554,65384.0,14315.0,4.5,58,0,1,0.5597157416146511,0.2168598176500006,10,0
5707,623,49478.0,12552.320000000002,31.0,26,1,1,0.1647851983774613,0.2728583407408044,6,1
5708,804,60172.0,24811.0,9.9,42,2,3,0.3366333157532499,0.0121841913831963,18,0
5709,689,67245.0,11118.72,15.0,50,1,1,0.0355254454341157,0.1746828141542858,20,1
5710,349,48415.2,15257.0,8.1,56,0,3,0.0815700221864971,0.2230025345551817,33,0
5711,548,69517.0,10030.0,48.0,31,0,3,0.2297331259006626,0.2447258644827425,6,1
5712,732,43233.600000000006,25872.0,0.9,56,2,4,0.5933678450928265,0.1836092388699405,0,0
5713,620,101274.0,19989.0,60.0,46,0,0,0.3217843480999901,0.1846008351034559,6,1
5714,681,50352.0,13393.280000000002,17.0,48,0,3,0.066864038692686,0.1783214971910871,17,1
5715,537,47755.2,20733.0,4.5,50,0,0,0.2957454363251952,0.19477737705097,18,0
5716,640,51106.4,23706.0,4.5,37,0,1,0.1928987021022097,0.1584245612481307,11,0
5717,361,50295.2,20356.0,5.4,45,1,0,0.0054102932668957,0.0859740648636877,9,0
5718,537,26670.0,29479.0,72.0,21,0,1,0.4020800628640214,0.27500153592517,9,0
5719,386,47441.600000000006,18446.0,0.9,52,2,0,0.3372770185033439,0.164990858259129,34,0
5720,368,34619.200000000004,17015.0,2.7,61,0,1,0.1885913391746946,0.0337194649600532,1,0
5721,604,50186.0,15048.0,12.0,37,0,0,0.2324205376234186,0.1906915687385963,4,0
5722,572,45095.0,8251.520000000002,7.0,42,0,3,0.4499383040251057,0.016097928281605,6,1
5723,734,30461.0,13555.2,21.0,35,2,3,0.2064961533953673,0.2880753300506762,12,1
5724,425,46935.2,24698.0,1.8,63,2,3,0.5673616698488744,0.1138262994916937,22,0
5725,592,95958.0,19805.0,108.0,35,0,3,0.4827889186404112,0.2526764812855473,4,0
5726,641,39372.0,29380.0,9.9,44,1,2,0.6623344522693464,0.1089035263627902,16,0
5727,671,37295.2,18859.0,15.3,39,1,2,0.5090253643209286,0.0275082352535018,18,0
5728,609,63580.0,40097.0,36.0,42,1,1,0.2720307140087679,0.2040549630995165,5,1
5729,555,79992.0,24981.0,48.0,58,0,3,0.1409866660976721,0.2457634171607333,4,0
5730,349,51823.2,20739.0,3.6,50,1,2,0.7178532617130633,0.2780908076110113,32,0
5731,531,37921.0,9088.64,13.0,46,1,2,0.2003229840540838,0.1802702273712804,28,1
5732,670,66923.0,30212.0,48.0,52,0,2,0.2112574119029161,0.1838898664273562,5,0
5733,607,41954.0,11777.0,36.0,34,0,3,0.169122082725443,0.1871450520606956,1,0
5734,614,36206.0,19255.0,36.0,37,0,3,0.2160859645635616,0.2067032760709486,3,0
5735,763,54172.0,11315.2,7.0,50,1,2,0.4653454271147074,0.1525260915113002,23,1
5736,530,67809.6,22242.0,5.4,44,1,2,0.379378115312177,0.1121846561696487,5,0
5737,524,64847.0,17104.0,12.0,50,0,1,0.0571148582664738,0.1766698335279111,0,1
5738,562,39330.0,34566.0,36.0,48,0,3,0.2465606876710995,0.2098879056015375,3,0
5739,529,64366.0,19527.0,60.0,18,0,0,0.3084430257843768,0.2809440182011479,6,0
5740,544,37511.0,26358.0,60.0,47,1,0,0.0486099395044792,0.2143981424521256,5,0
5741,623,39257.0,29636.0,48.0,40,0,4,0.4466260040858956,0.1940382886372902,4,0
5742,550,39124.0,32099.0,36.0,28,0,4,0.0892083543494837,0.2437058405062774,5,0
5743,467,40520.0,19646.0,9.0,51,1,1,0.3989582982215213,0.0838267105572114,22,0
5744,566,39796.0,22758.0,36.0,18,0,1,0.2536569212280427,0.2107705832041012,2,0
5745,602,67027.0,24115.0,60.0,39,0,1,0.1642905593927659,0.2070678720267219,3,1
5746,463,51921.600000000006,21099.0,3.6,46,2,1,0.7044994031318987,0.1513756327883443,7,0
5747,618,46721.0,26003.0,48.0,35,0,4,0.1770822969536383,0.2419646624323689,1,0
5748,367,60534.4,12266.0,9.9,47,2,0,0.5121483570937478,0.0478635021892478,0,0
5749,426,41400.0,12862.0,5.4,54,2,0,0.4219670083481183,0.249973837029477,6,0
5750,548,55576.0,22464.0,96.0,42,0,1,0.3941074724449538,0.3120092070373898,6,0
5751,604,100761.0,28479.0,84.0,37,0,3,0.4307513944997947,0.2223971890069537,7,1
5752,381,50976.0,17938.0,1.8,46,2,2,0.7648028693765453,0.1529332622658088,9,0
5753,609,47712.0,6607.0,36.0,23,0,3,0.3186140050471216,0.2046021971176016,3,0
5754,687,97637.0,11128.320000000002,4.0,61,0,2,0.5830071324745083,0.1252335560502185,14,1
5755,462,41323.2,18352.0,15.3,43,0,0,0.9363977501173056,0.1214069046373601,2,0
5756,625,35716.0,13428.0,48.0,45,0,1,0.2383341028913048,0.2106112106712363,4,0
5757,657,29521.6,19944.0,9.9,51,0,3,0.431718126604102,0.115883575690308,33,0
5758,665,78952.0,17073.920000000002,16.0,35,1,4,0.8203935874277463,0.0200359774118102,10,1
5759,477,29362.0,21874.0,108.0,31,1,1,0.3871863328403698,0.2765318512969704,4,0
5760,564,76848.0,41545.0,60.0,45,1,1,0.4430199457603179,0.3069066347316923,5,0
5761,828,52120.8,17084.0,24.3,37,2,1,0.5846978737634283,0.1182233893268044,6,0
5762,559,114722.0,23198.0,24.0,49,0,4,0.1682383981721967,0.221032424496536,4,1
5763,584,30768.0,10871.0,12.0,39,0,1,0.1840368417665147,0.1745380668734633,2,1
5764,773,74308.0,7381.760000000001,9.0,50,2,2,0.2591727582270307,0.0106974684984558,32,1
5765,766,55528.8,21671.0,17.1,42,1,1,0.5964445577729308,0.2321057152921459,24,0
5766,371,32836.0,17224.0,13.5,46,2,0,0.3854398268049751,0.1356023796051617,21,0
5767,434,35672.8,16291.0,9.0,48,2,4,0.0811500946374786,0.1063158665568977,2,0
5768,548,62181.0,20637.0,96.0,31,0,3,0.4801514722328302,0.266536144018449,5,0
5769,556,56364.0,21750.0,36.0,44,1,4,0.0749486955534516,0.2276420624532115,5,0
5770,738,29830.4,14851.0,3.6,49,2,3,0.0074780638985998,0.1107743959276048,17,0
5771,487,41411.0,28627.0,60.0,42,1,4,0.4901973830289276,0.343005761314073,7,0
5772,441,72444.0,21028.0,2.7,60,0,4,0.982861906168059,0.0337133020933081,21,0
5773,595,132465.0,10202.0,48.0,56,0,4,0.1793650505122932,0.21153269169086,10,1
5774,460,32315.2,12149.0,14.4,28,0,1,0.3388270254611667,0.2796207609907531,6,0
5775,688,53384.0,9184.64,18.0,48,1,3,0.3180343831071122,0.0710567861283999,29,1
5776,566,74601.0,10846.0,24.0,55,2,1,0.1201125035843251,0.1979741037133763,3,1
5777,542,49358.0,4805.120000000001,16.0,51,2,3,0.218572350126356,0.2233452455928722,23,1
5778,378,50753.600000000006,13074.0,7.2,44,2,2,0.5683416015962724,0.2841183022016674,15,0
5779,431,49100.8,25031.0,6.3,31,2,4,0.877712333722453,0.0422577826943724,4,0
5780,350,40434.4,22712.0,0.9,60,2,3,0.2017966113085127,0.1417129464112392,18,0
5781,724,64089.0,14679.680000000002,6.0,53,1,2,0.201117074496205,0.242991358232075,34,1
5782,571,27756.0,25906.0,48.0,43,0,1,0.2192004139614169,0.2637961077540305,4,0
5783,590,38336.0,24538.0,60.0,43,0,1,0.4305258207128931,0.225603060372455,3,0
5784,395,48897.600000000006,14889.0,2.7,54,0,0,0.8821995826378629,0.2723210592321043,8,0
5785,441,66308.8,16152.0,1.8,48,1,2,0.0996639170122898,0.2575059800359473,6,0
5786,589,41536.0,11384.320000000002,9.0,47,0,4,0.7806552457129633,0.2270347898286685,5,1
5787,640,29760.0,14118.0,36.0,55,2,1,0.4745291492924403,0.1709637581175338,9,0
5788,584,50143.0,10725.0,60.0,38,1,1,0.3334454572176116,0.2506171340348254,6,1
5789,840,65414.4,20394.0,2.7,31,2,2,0.5891468003395436,0.1241122967919755,8,0
5790,380,49490.4,14404.0,9.0,55,0,0,0.1681546702451616,0.2647751240881926,16,0
5791,579,42287.0,38292.0,36.0,30,0,3,0.1352975107049356,0.211755916375188,5,0
5792,545,32491.0,19336.0,36.0,20,0,4,0.163644301064607,0.2137994688103899,4,0
5793,630,62981.0,24848.0,60.0,45,0,4,0.1723408294884738,0.2013072767850295,2,0
5794,549,64283.0,9878.0,24.0,40,1,0,0.1423050598372279,0.1744933613086383,1,1
5795,786,52126.0,11449.6,15.0,52,2,3,0.6871816118117869,0.0955579661706537,25,1
5796,527,54681.600000000006,26684.0,9.0,46,0,2,0.5345602114643154,0.2995181520245405,26,0
5797,750,40900.0,12344.96,7.0,46,1,4,0.0276538294231708,0.2773582700160623,23,1
5798,510,78235.0,17613.0,60.0,53,0,3,0.2438778589779068,0.2776222901009089,6,0
5799,661,75788.0,13763.84,5.0,53,0,0,0.8176481244410907,0.2983664042846334,17,1
5800,550,40688.0,22853.0,48.0,29,0,3,0.5342308483118097,0.2902697391285569,4,0
5801,576,53644.0,45018.0,48.0,42,0,1,0.0389827959331018,0.2509021656246519,7,0
5802,655,42174.4,16502.0,9.0,54,0,3,0.6907530032341569,0.0434221925013759,3,0
5803,722,44852.8,14785.0,5.4,54,1,3,0.2540312166194124,0.1905879544013238,25,0
5804,547,66948.0,35430.0,48.0,58,0,1,0.3593305443960408,0.291018885992423,2,0
5805,689,43195.2,17498.0,14.4,42,0,0,0.0158218785859775,0.0442627264863527,24,0
5806,578,34282.0,28489.0,48.0,50,0,3,0.3033140437987653,0.2439427757010094,2,0
5807,405,50775.2,18953.0,9.0,47,1,0,0.4406493103895739,0.0795847208642806,12,0
5808,516,29035.0,17236.0,24.0,19,0,3,0.4390826903508834,0.1960771143847605,4,0
5809,638,63717.0,14646.0,24.0,41,0,1,0.4529327000599708,0.1602408064114867,5,1
5810,594,56086.4,17538.0,8.1,45,2,2,0.505058509923978,0.2534816847394091,23,0
5811,615,48615.0,12135.68,9.0,54,1,4,0.0984186856703598,0.0624329889394421,15,1
5812,410,29583.2,12803.0,15.3,30,1,4,0.8869740955622091,0.0235864327978093,10,0
5813,600,56676.0,14297.6,15.0,48,1,1,0.4895375854421405,0.1916245235272418,19,1
5814,623,170747.0,20811.0,48.0,44,0,4,0.176111734959081,0.1634488,5,1
5815,507,50432.0,14460.0,36.0,33,0,1,0.0444913395826599,0.2521478532361464,0,0
5816,586,32938.0,13740.8,8.0,46,0,2,0.784100560472032,0.243271675611016,21,1
5817,633,44631.0,17556.0,60.0,45,0,1,0.1420317874892002,0.2132939292503543,5,0
5818,327,53684.0,21040.0,5.4,40,0,4,0.6170541995888686,0.147612426215233,1,0
5819,490,48849.600000000006,23669.0,13.5,46,0,2,0.2482872278971819,0.0997892809960351,14,0
5820,584,47012.0,33135.0,36.0,36,0,1,0.3123099076982493,0.2217580953848672,9,0
5821,637,35072.0,19413.76,9.0,45,1,4,0.171487231397232,0.0115640410262029,0,1
5822,477,16103.0,25698.0,12.0,35,0,3,0.6820137381636069,0.2577242153432635,5,0
5823,525,71649.0,35507.0,60.0,38,1,1,0.048081131032934,0.2922664671625515,4,0
5824,478,34831.0,24265.0,72.0,34,2,4,0.3554988074941131,0.2951816059726247,4,0
5825,584,29398.0,27380.0,84.0,18,0,0,0.3317923996865169,0.281190326630148,4,0
5826,522,56688.0,21203.0,14.4,22,2,3,0.3273000938559033,0.1803965377433393,0,0
5827,497,49666.4,21077.0,0.9,58,0,4,0.0341169566439372,0.0736013365139074,19,0
5828,629,30805.0,21481.0,48.0,52,0,1,0.1129755787670546,0.1829195497196555,5,1
5829,618,40908.0,12974.0,60.0,31,0,2,0.4830926627231688,0.1706550740958412,4,0
5830,550,53819.0,13051.520000000002,26.0,31,2,4,0.6744864037775241,0.2660253551438103,8,1
5831,401,35277.6,21322.0,7.2,57,0,2,0.8872593274253817,0.1381412107790442,31,0
5832,509,63908.0,17344.0,4.0,49,2,0,0.4416478637652218,0.2921827177380214,28,1
5833,557,30159.0,15473.0,84.0,39,0,0,0.1976881169802715,0.2702688571988167,5,0
5834,823,43460.0,8483.2,29.0,34,2,4,0.6829394537793794,0.1473700676465316,4,1
5835,469,28702.0,18851.0,48.0,36,0,3,0.3253896306234605,0.2932220270880819,4,0
5836,547,43567.0,17390.0,24.0,43,0,1,0.2657086420246948,0.2380168360580599,3,0
5837,345,44040.0,21315.0,23.4,34,1,2,0.7191614132994429,0.103261473549145,9,0
5838,325,49101.600000000006,19217.0,15.3,35,0,3,0.4503418986502054,0.1655256077734241,14,0
5839,605,37314.0,27285.0,48.0,50,1,4,0.3176428706021285,0.204415309260771,8,0
5840,589,48824.8,10728.0,0.9,42,0,0,0.4008579458844002,0.1789902767559976,24,0
5841,680,76571.0,34173.0,48.0,69,0,4,0.216618899532913,0.1911275958480552,7,0
5842,575,91360.0,43856.0,60.0,35,0,3,0.1337250932698978,0.2862242455388888,2,0
5843,602,112643.0,30737.0,48.0,51,0,3,0.5961193914113823,0.2120376900148772,10,1
5844,799,53094.4,20631.0,10.8,43,1,4,0.5195566912535639,0.2623621113198076,7,0
5845,473,52668.8,12011.0,23.4,34,2,1,0.7371058181601825,0.1505598357283712,15,0
5846,528,16357.0,19150.0,84.0,25,0,3,0.3133268473799356,0.292392280885329,3,0
5847,641,51679.0,12572.160000000002,15.0,49,0,3,0.6365121670072991,0.1964236224660442,14,1
5848,551,71130.0,30790.0,24.0,43,2,2,0.387657992061321,0.2021403785393516,8,0
5849,634,38652.0,18082.0,60.0,45,0,2,0.5098225754050315,0.1796373668887354,4,1
5850,582,47936.8,21749.0,4.5,34,0,1,0.5959317766901726,0.0521794064275739,13,0
5851,517,15000.0,20281.0,48.0,42,0,3,0.6373773510585284,0.2634566068617973,6,0
5852,632,39556.8,18429.0,0.9,52,1,0,0.9418953453792592,0.1379935058101942,33,0
5853,807,47463.0,10676.48,9.0,58,1,4,0.4554149453767881,0.24489660625764,8,1
5854,491,60157.600000000006,17894.0,12.6,51,1,3,0.0491397064932741,0.0849174226723483,25,0
5855,481,56762.0,26932.0,48.0,32,0,3,0.0613258036648354,0.3158350216254764,7,0
5856,609,103457.0,22205.0,72.0,59,0,4,0.5947189559410537,0.2216361488757926,0,1
5857,480,47227.2,30477.0,1.8,52,2,3,0.6994635253735587,0.2936751789016773,9,0
5858,536,119823.0,14421.0,72.0,32,0,1,0.1119085909788382,0.2613210876034828,1,1
5859,529,108309.0,17662.0,60.0,28,0,1,0.4264578705749323,0.2658557690953576,5,1
5860,718,62110.0,17084.16,6.0,54,1,3,0.0021246911294267,0.2493901468860165,16,1
5861,597,34943.0,21882.0,84.0,42,0,0,0.1150485850267817,0.2488748899145306,5,0
5862,726,35330.4,25743.0,8.1,55,0,4,0.3761851260654272,0.2670935422919803,4,0
5863,840,37505.0,15525.760000000002,6.0,47,0,4,0.3400658683130821,0.260445556119766,6,1
5864,633,52200.0,24049.28,13.0,33,2,3,0.7982482285381797,0.1889784614861396,5,1
5865,318,44043.2,24361.0,18.9,44,1,3,0.7550141165409701,0.0127963167714284,16,0
5866,495,69840.0,26408.0,2.7,42,0,3,0.3890882621517995,0.2745893396563666,12,0
5867,520,76133.0,15151.0,24.0,48,0,0,0.324215883292558,0.2492446912544189,3,1
5868,630,40236.0,21938.0,48.0,60,0,3,0.2776132240134555,0.226887471527209,3,0
5869,536,77888.0,37704.0,60.0,44,0,3,0.1535051149781715,0.2530586648757483,6,0
5870,483,56056.0,14425.0,48.0,30,0,3,0.4874668456966909,0.3077512175880971,5,0
5871,583,158003.0,16930.0,48.0,34,2,1,0.6506354699834218,0.2064850616205118,5,1
5872,610,142841.0,15020.0,36.0,47,0,3,0.1538083214509598,0.2134113431566085,7,1
5873,595,79359.0,18701.0,96.0,55,0,0,0.3438068178970763,0.263598799891662,5,0
5874,641,29688.0,23859.0,72.0,62,0,4,0.2847108742862159,0.1868381670003412,5,0
5875,707,59072.8,17594.0,11.7,50,1,4,0.6572005586480515,0.1530133941560923,26,0
5876,836,68067.2,22346.0,4.5,59,1,4,0.6220492975072994,0.033900395221205,8,0
5877,542,69401.0,24065.0,48.0,23,0,4,0.0405025959802754,0.2479942261626551,10,0
5878,308,85274.40000000001,14450.0,6.3,47,1,3,0.7572988981713261,0.2323215137270528,21,0
5879,611,29949.0,18742.0,48.0,28,0,2,0.0745560585928913,0.211783299637289,5,0
5880,509,40998.4,18064.0,5.4,44,2,1,0.1650957570953954,0.2442450797556515,0,0
5881,621,49631.0,33627.0,36.0,42,0,2,0.1619819972729353,0.2228157886479856,4,0
5882,366,26406.4,24103.0,1.8,56,1,1,0.8871166051400785,0.2382275105577831,38,0
5883,619,15000.0,31862.0,48.0,53,0,3,0.2002830613416294,0.2440220581943352,2,0
5884,598,66093.0,30836.0,48.0,42,0,0,0.1412828780032937,0.2164610931679618,3,0
5885,615,67367.0,26889.0,48.0,39,1,0,0.4659121203237648,0.1715112,4,1
5886,700,71518.0,12023.04,14.0,51,0,4,0.018331672684888,0.2235590987836811,9,1
5887,551,44418.0,29084.0,48.0,59,0,0,0.2062654250161579,0.2676968546671645,8,0
5888,487,43043.2,32697.0,9.9,54,0,3,0.7994511657454533,0.0599310198569946,17,0
5889,479,72273.6,20216.0,10.8,43,0,2,0.941660793107334,0.235990380909767,9,0
5890,566,71024.0,18212.0,0.9,49,2,1,0.283581676507383,0.1775316298778141,5,0
5891,584,46727.2,6491.0,12.6,46,0,3,0.5912256019055318,0.2334296329273621,27,0
5892,556,48767.0,31161.0,120.0,21,0,3,0.5767009372047135,0.2928553728958036,2,0
5893,442,64115.0,53712.0,36.0,39,0,1,0.2830946572366988,0.3173433511920448,6,0
5894,542,71347.0,15727.0,108.0,55,0,3,0.3495136895217848,0.33259934438526,5,0
5895,616,54007.0,7494.0,60.0,32,0,1,0.2485619239862989,0.2098167078716115,6,0
5896,666,51772.0,14219.520000000002,10.0,38,2,1,0.1597988321472352,0.1954363795097386,10,1
5897,519,59730.0,31463.0,24.0,30,0,2,0.0791312512070057,0.2248180112488472,4,0
5898,578,35713.0,20417.0,60.0,42,0,3,0.3892008963955632,0.265866493431151,6,0
5899,567,73983.0,22766.0,48.0,40,0,3,0.0845154091129924,0.2162637949921069,4,0
5900,768,42092.8,16627.0,10.8,45,2,2,0.27725926001328,0.1056909863816481,10,0
5901,494,43756.0,13138.0,2.7,52,1,2,0.3174091592527045,0.0877253298136455,9,0
5902,823,22025.6,19736.0,9.9,47,1,0,0.0205432718864784,0.2924526274997885,28,0
5903,323,52540.0,26179.0,10.8,42,0,3,0.1151238348851553,0.2063655116089852,3,0
5904,574,27564.0,11251.0,84.0,48,0,1,0.3545274603677503,0.2705603705067045,7,0
5905,621,63328.8,16478.0,3.6,43,2,2,0.2428185257519306,0.1782451181874499,6,0
5906,516,34241.6,17298.0,1.8,62,2,0,0.8652729916766847,0.0834283806307158,21,0
5907,302,38528.8,19246.0,15.3,45,0,4,0.3179090016992799,0.0195386802745411,22,0
5908,483,71858.0,24086.0,36.0,59,0,1,0.2269018645949386,0.2912132809454112,5,0
5909,563,37248.0,29117.0,24.0,34,0,1,0.1873110044015541,0.2548377715080489,5,0
5910,614,51441.0,12792.320000000002,6.0,56,1,3,0.564536475150493,0.1577074833973548,17,1
5911,415,69369.6,9597.0,2.7,52,0,0,0.4461535509429173,0.1896152466970986,2,0
5912,583,45812.0,31864.0,48.0,19,0,0,0.095054856579481,0.2428329810563677,7,0
5913,520,61592.8,14769.0,2.7,44,0,2,0.7323418669597346,0.0611780082239204,21,0
5914,398,28393.6,18429.0,13.5,43,0,3,0.339596289468337,0.1872836433953574,4,0
5915,549,30434.0,32860.0,60.0,23,1,1,0.1604163623546332,0.3003489086691351,2,0
5916,585,47235.0,29654.0,48.0,32,2,1,0.3277144485276748,0.2409426652311055,8,0
5917,604,58865.600000000006,18108.0,5.4,45,1,0,0.809256862740965,0.1227784166989413,25,0
5918,506,15772.0,19401.0,48.0,30,0,1,0.0406568344728583,0.2582830360277307,7,0
5919,538,45975.2,24833.0,1.8,58,1,4,0.1989069176313461,0.1646881731344975,31,0
5920,558,45161.0,7683.0,36.0,30,0,1,0.4759448751729631,0.2254758685705937,4,1
5921,600,83336.0,37793.0,36.0,34,0,4,0.4308139138376453,0.241285993033596,4,0
5922,630,228457.0,13401.0,48.0,42,0,1,0.4507761699308952,0.2236046740060149,6,1
5923,607,51738.0,7709.0,24.0,32,0,4,0.493907907313044,0.2116684029087223,7,1
5924,497,25608.0,41404.0,12.0,39,0,3,0.1273626539060772,0.2164204926312175,4,0
5925,702,71642.0,14528.64,20.0,38,0,0,0.6812893546940106,0.0835999027204119,4,1
5926,574,62746.0,19766.0,48.0,49,1,1,0.647676562258872,0.2522880258631124,4,0
5927,569,78939.0,31746.0,48.0,57,0,3,0.2416547834809012,0.2183783149775192,6,0
5928,738,93171.0,14032.0,4.0,42,1,4,0.2588544861376733,0.2843095303909235,13,1
5929,567,93762.0,8753.0,12.0,40,0,0,0.160734121190826,0.1658106893255775,3,1
5930,374,59069.600000000006,26996.0,20.7,37,2,1,0.8678230459405362,0.2763304471801434,11,0
5931,472,56626.4,19175.0,9.9,54,0,3,0.3449632515864929,0.1017340154291681,23,0
5932,614,77333.0,60817.0,48.0,57,1,3,0.1233487248000917,0.2802014589387863,4,0
5933,699,46568.8,31498.0,15.3,36,1,2,0.7008111330749067,0.1589782483540056,4,0
5934,530,28515.0,5894.0,48.0,50,0,4,0.3246105391048333,0.2382576375104503,4,1
5935,712,73366.0,14512.64,15.0,45,2,4,0.6362181135670484,0.2601933842589345,5,1
5936,687,18816.0,29373.0,2.7,55,1,0,0.6065229891691977,0.2250110724576477,4,0
5937,540,90296.0,15884.0,120.0,33,0,0,0.3115734318222249,0.2775074199226944,7,0
5938,617,73058.0,5478.0,36.0,41,0,3,0.1778713774887767,0.1800333324636132,1,1
5939,493,28739.0,13958.0,36.0,32,0,1,0.3524961293411373,0.2019664,5,1
5940,598,27748.0,15790.0,60.0,49,0,3,0.26095179227893,0.2489855469021084,3,0
